Zip Code,County,State,Entitlement
47405,Monroe County,Indiana,
47406,Monroe County,Indiana,
47407,Monroe County,Indiana,
47408,Monroe County,Indiana,
47420,Lawrence County,Indiana,
47421,Lawrence County,Indiana,
47424,Greene County,Indiana,
47426,Monroe County,Indiana,
47427,Owen County,Indiana,
47429,Monroe County,Indiana,
47430,Lawrence County,Indiana,
47431,Owen County,Indiana,
47432,Orange County,Indiana,
47433,Owen County,Indiana,
47434,Monroe County,Indiana,
47435,Brown County,Indiana,
47436,Lawrence County,Indiana,
47437,Lawrence County,Indiana,
47438,Greene County,Indiana,
47439,Greene County,Indiana,
47441,Greene County,Indiana,
47443,Greene County,Indiana,
47445,Greene County,Indiana,
47446,Lawrence County,Indiana,
47448,Brown County,Indiana,
47449,Greene County,Indiana,
47451,Lawrence County,Indiana,
47452,Orange County,Indiana,
47453,Greene County,Indiana,
47454,Orange County,Indiana,
47455,Owen County,Indiana,
47456,Owen County,Indiana,
47457,Greene County,Indiana,
47458,Monroe County,Indiana,
47459,Greene County,Indiana,
47460,Owen County,Indiana,
47462,Lawrence County,Indiana,
47463,Monroe County,Indiana,
47464,Monroe County,Indiana,
47465,Greene County,Indiana,
47467,Lawrence County,Indiana,
47468,Monroe County,Indiana,
47469,Orange County,Indiana,
47470,Lawrence County,Indiana,
47471,Greene County,Indiana,
47490,Monroe County,Indiana,
47501,Daviess County,Indiana,
47512,Knox County,Indiana,
47513,Dubois County,Indiana,
47514,Perry County,Indiana,
47515,Perry County,Indiana,
47516,Knox County,Indiana,
47519,Daviess County,Indiana,
47520,Perry County,Indiana,
47521,Dubois County,Indiana,
47522,Martin County,Indiana,
47523,Spencer County,Indiana,
47524,Knox County,Indiana,
47525,Perry County,Indiana,
47527,Dubois County,Indiana,
47528,Knox County,Indiana,
47529,Daviess County,Indiana,
47531,Spencer County,Indiana,
47532,Dubois County,Indiana,
47535,Knox County,Indiana,
47536,Spencer County,Indiana,
47537,Spencer County,Indiana,
47541,Dubois County,Indiana,
47542,Dubois County,Indiana,
47545,Dubois County,Indiana,
47546,Dubois County,Indiana,
47547,Dubois County,Indiana,
47549,Dubois County,Indiana,
47550,Spencer County,Indiana,
47551,Perry County,Indiana,
47552,Spencer County,Indiana,
47553,Martin County,Indiana,
47556,Spencer County,Indiana,
47557,Knox County,Indiana,
47558,Daviess County,Indiana,
47561,Knox County,Indiana,
47562,Daviess County,Indiana,
47564,Pike County,Indiana,
47567,Pike County,Indiana,
47568,Daviess County,Indiana,
47573,Knox County,Indiana,
47574,Perry County,Indiana,
47575,Dubois County,Indiana,
47576,Perry County,Indiana,
47577,Spencer County,Indiana,
47578,Knox County,Indiana,
47579,Spencer County,Indiana,
47580,Dubois County,Indiana,
47581,Martin County,Indiana,
47584,Pike County,Indiana,
47585,Pike County,Indiana,
47586,Perry County,Indiana,
47588,Perry County,Indiana,
47590,Pike County,Indiana,
47591,Knox County,Indiana,
47596,Knox County,Indiana,
47597,Knox County,Indiana,
47598,Pike County,Indiana,
47601,Warrick County,Indiana,
47610,Warrick County,Indiana,
47611,Spencer County,Indiana,
47612,Posey County,Indiana,
47613,Warrick County,Indiana,
47614,Warrick County,Indiana,
47615,Spencer County,Indiana,
47616,Posey County,Indiana,
47617,Spencer County,Indiana,
47618,Vanderburgh County,Indiana,
47619,Warrick County,Indiana,
47620,Posey County,Indiana,
47629,Warrick County,Indiana,
47630,Warrick County,Indiana,
47631,Posey County,Indiana,
47633,Posey County,Indiana,
47634,Spencer County,Indiana,
47635,Spencer County,Indiana,
47637,Warrick County,Indiana,
47638,Posey County,Indiana,
47639,Gibson County,Indiana,
47640,Gibson County,Indiana,
47647,Gibson County,Indiana,
47648,Gibson County,Indiana,
47649,Gibson County,Indiana,
47654,Gibson County,Indiana,
47660,Gibson County,Indiana,
47665,Gibson County,Indiana,
47666,Gibson County,Indiana,
47670,Gibson County,Indiana,
47683,Gibson County,Indiana,
47701,Vanderburgh County,Indiana,
47702,Vanderburgh County,Indiana,
47703,Vanderburgh County,Indiana,
47704,Vanderburgh County,Indiana,
47705,Vanderburgh County,Indiana,
47706,Vanderburgh County,Indiana,
47708,Vanderburgh County,Indiana,
47710,Vanderburgh County,Indiana,
47711,Vanderburgh County,Indiana,
47712,Vanderburgh County,Indiana,
47713,Vanderburgh County,Indiana,
47714,Vanderburgh County,Indiana,
47715,Vanderburgh County,Indiana,
47716,Vanderburgh County,Indiana,
47719,Vanderburgh County,Indiana,
47720,Vanderburgh County,Indiana,
47721,Vanderburgh County,Indiana,
47722,Vanderburgh County,Indiana,
47724,Vanderburgh County,Indiana,
47725,Vanderburgh County,Indiana,
47727,Vanderburgh County,Indiana,
47728,Vanderburgh County,Indiana,
47730,Vanderburgh County,Indiana,
47731,Vanderburgh County,Indiana,
47732,Vanderburgh County,Indiana,
47733,Vanderburgh County,Indiana,
47734,Vanderburgh County,Indiana,
47735,Vanderburgh County,Indiana,
47736,Vanderburgh County,Indiana,
47737,Vanderburgh County,Indiana,
47739,Vanderburgh County,Indiana,
47740,Vanderburgh County,Indiana,
47741,Vanderburgh County,Indiana,
47744,Vanderburgh County,Indiana,
47747,Vanderburgh County,Indiana,
47750,Vanderburgh County,Indiana,
47801,Vigo County,Indiana,
47802,Vigo County,Indiana,
47803,Vigo County,Indiana,
47804,Vigo County,Indiana,
47805,Vigo County,Indiana,
47807,Vigo County,Indiana,
47808,Vigo County,Indiana,
47809,Vigo County,Indiana,
47811,Vigo County,Indiana,
47812,Vigo County,Indiana,
47830,Parke County,Indiana,
47831,Vermillion County,Indiana,
47832,Parke County,Indiana,
47833,Owen County,Indiana,
47834,Clay County,Indiana,
47836,Parke County,Indiana,
47837,Clay County,Indiana,
47838,Sullivan County,Indiana,
47840,Clay County,Indiana,
47841,Clay County,Indiana,
47842,Vermillion County,Indiana,
47845,Clay County,Indiana,
47846,Clay County,Indiana,
47847,Vermillion County,Indiana,
47848,Sullivan County,Indiana,
47849,Sullivan County,Indiana,
47850,Sullivan County,Indiana,
47851,Vigo County,Indiana,
47852,Sullivan County,Indiana,
47853,Clay County,Indiana,
47854,Vermillion County,Indiana,
47855,Sullivan County,Indiana,
47856,Parke County,Indiana,
47857,Clay County,Indiana,
47858,Clay County,Indiana,
47859,Parke County,Indiana,
47860,Parke County,Indiana,
47861,Sullivan County,Indiana,
47862,Parke County,Indiana,
47863,Vigo County,Indiana,
47864,Sullivan County,Indiana,
47865,Sullivan County,Indiana,
47866,Vigo County,Indiana,
47868,Owen County,Indiana,
47869,Vigo County,Indiana,
47870,Vigo County,Indiana,
47871,Vigo County,Indiana,
47872,Parke County,Indiana,
47874,Parke County,Indiana,
47875,Vermillion County,Indiana,
47876,Vigo County,Indiana,
47878,Vigo County,Indiana,
47879,Sullivan County,Indiana,
47880,Vigo County,Indiana,
47881,Clay County,Indiana,
47882,Sullivan County,Indiana,
47884,Vermillion County,Indiana,
47885,Vigo County,Indiana,
47901,Tippecanoe County,Indiana,
47902,Tippecanoe County,Indiana,
47903,Tippecanoe County,Indiana,
47904,Tippecanoe County,Indiana,
47905,Tippecanoe County,Indiana,
47906,Tippecanoe County,Indiana,
47907,Tippecanoe County,Indiana,
47909,Tippecanoe County,Indiana,
47916,Montgomery County,Indiana,
47917,Benton County,Indiana,
47918,Fountain County,Indiana,
47920,Tippecanoe County,Indiana,
47921,Benton County,Indiana,
47922,Newton County,Indiana,
47923,White County,Indiana,
47924,Tippecanoe County,Indiana,
47925,White County,Indiana,
47926,White County,Indiana,
47928,Vermillion County,Indiana,
